Sequence,box,study year,harvest year,ID seq number,prov sale,prov kill,age,changed,sample type,barcode ID,dateshot,latitude,longitude,key,Central Rectrix Length,Central Rectrix Unfeathered Quill  Length,Central Rectrix  Quill Dia,Longest Rectrix Length,Longest Rectrix Unfeathered Quill  Length,Longest Rectrix Quill Dia ,Most lateral Rectrix Length,Most lateral Rectrix Unfeathered Quill Length,Most lateral Rectrix Quill Dia,Comment,race measurements,key step for call,race tail,race tree,agree key and dna,race label,difference between checker and RM,
,,,2003,172211139 2003,BC,BC,A,,Assumed CAGO,,1013,4914,12505,,,,,,,,,,,,,,,,,,,
,,,2003,172211140 2003,BC,BC,A,,Assumed CAGO,,1011,4914,12505,,,,,,,,,,,,,,,,,,,
,,,2003,172211143 2003,BC,BC,A,,Assumed CAGO,,1019,5013,11903,,,,,,,,,,,,,,,,,,,
,,,2003,172211145 2003,BC,BC,A,,Assumed CAGO,,1230,4953,11929,,,,,,,,,,,,,,,,,,,
,,,2003,172211151 2003,,BC,A,,Assumed CAGO,,1217,5041,11946,,,,,,,,,,,,,,,,,,,
,,,2003,172211155 2003,BC,BC,A,,Assumed CAGO,,819,5546,12019,,,,,,,,,,,,,,,,,,,
,,,2003,172211157 2003,BC,BC,A,,Assumed CAGO,,1223,4939,11649,,,,,,,,,,,,,,,,,,,
,,,2003,172211158 2003,BC,BC,A,,Assumed CAGO,,925,4826,12339,,,,,,,,,,,,,,,,,,,
,,,2003,172211160 2003,BC,BC,A,,Assumed CAGO,,924,4826,12339,,,,,,,,,,,,,,,,,,,
,,,2003,172211161 2003,BC,BC,A,,Assumed CAGO,,901,5404,12429,,,,,,,,,,,,,,,,,,,
,,,2003,172211163 2003,BC,BC,A,,Assumed CAGO,,901,5402,12430,,,,,,,,,,,,,,,,,,,
,,,2003,172211164 2003,BC,BC,A,,Assumed CAGO,,103,4901,12243,,,,,,,,,,,,,,,,,,,
,,,2003,172211166 2003,BC,BC,A,,Assumed CAGO,,1221,4928,11729,,,,,,,,,,,,,,,,,,,
,,,2003,172211173 2003,BC,BC,A,,Assumed CAGO,,1008,5419,12920,,,,,,,,,,,,,,,,,,,
,,,2003,172211177 2003,BC,BC,A,,Assumed CAGO,,1115,5002,12618,,,,,,,,,,,,,,,,,,,
,,,2003,172211179 2003,BC,BC,A,,Assumed CAGO,,910,4826,12339,,,,,,,,,,,,,,,,,,,
,,,2003,172211180 2003,BC,BC,A,,Assumed CAGO,,1230,4953,11929,,,,,,,,,,,,,,,,,,,
,,,2003,172211502 2003,BC,BC,A,,Assumed CAGO,,1215,4940,12457,,,,,,,,,,,,,,,,,,,
,,,2003,172211503 2003,,BC,A,,Assumed CAGO,,1220,5041,11946,,,,,,,,,,,,,,,,,,,
,,,2003,172211504 2003,BC,BC,A,,Assumed CAGO,,1008,5419,12920,,,,,,,,,,,,,,,,,,,
,,,2003,172211507 2003,BC,BC,A,,Assumed CAGO,,1204,4914,11741,,,,,,,,,,,,,,,,,,,
,,,2003,172211508 2003,BC,BC,A,,Assumed CAGO,,914,4826,12339,,,,,,,,,,,,,,,,,,,
,,,2003,172211509 2003,BC,BC,A,,Assumed CAGO,,1105,4904,12248,,,,,,,,,,,,,,,,,,,
,,,2003,172211510 2003,BC,BC,A,,Assumed CAGO,,915,5300,12230,,,,,,,,,,,,,,,,,,,
,,,2003,172211514 2003,BC,BC,A,,Assumed CAGO,,915,5300,12230,,,,,,,,,,,,,,,,,,,
,,,2003,172211517 2003,BC,BC,A,,Assumed CAGO,,1215,4940,12457,,,,,,,,,,,,,,,,,,,
,,,2003,172211519 2003,BC,BC,A,,Assumed CAGO,,1008,5419,12920,,,,,,,,,,,,,,,,,,,
,,,2003,172211520 2003,BC,BC,A,,Assumed CAGO,,819,5546,12019,,,,,,,,,,,,,,,,,,,
,,,2003,172211583 2003,BC,BC,A,,Assumed CAGO,,1104,5403,12405,,,,,,,,,,,,,,,,,,,
,,,2003,172211586 2003,BC,BC,A,,Assumed CAGO,,101,4909,12241,,,,,,,,,,,,,,,,,,,
,,,2003,172211656 2003,BC,BC,A,,Assumed CAGO,,125,4848,12322,,,,,,,,,,,,,,,,,,,
,,,2003,172211657 2003,BC,BC,A,,Assumed CAGO,,125,4848,12322,,,,,,,,,,,,,,,,,,,
,,,2003,172211658 2003,BC,BC,A,,Assumed CAGO,,112,5315,13209,,,,,,,,,,,,,,,,,,,
,,,2003,172211659 2003,BC,BC,A,,Assumed CAGO,,111,5401,12836,,,,,,,,,,,,,,,,,,,
,,,2005,172211662 2003,SK,SK,A,,Assumed CAGO,,1007,4959,10854,,,,,,,,,,,,,,,,,,,
,,,2005,172211663 2003,SK,SK,A,,Assumed CAGO,,1004,4937,10154,,,,,,,,,,,,,,,,,,,
,,,2005,172211664 2003,SK,SK,A,,Assumed CAGO,,923,5113,10340,,,,,,,,,,,,,,,,,,,
,,,2005,172211667 2003,SK,SK,A,,Assumed CAGO,,1115,4946,10552,,,,,,,,,,,,,,,,,,,
,,,2005,172211669 2003,AB,SK,A,,Assumed CAGO,,1022,5148,10528,,,,,,,,,,,,,,,,,,,
,,,2005,172211670 2003,SK,SK,A,,Assumed CAGO,,1029,5338,10754,,,,,,,,,,,,,,,,,,,
,,,2005,172211672 2003,SK,SK,A,,Assumed CAGO,,1029,5338,10754,,,,,,,,,,,,,,,,,,,
,,,2005,172211673 2003,AB,SK,A,,Assumed CAGO,,1022,5148,10528,,,,,,,,,,,,,,,,,,,
,,,2005,172211674 2003,SK,SK,A,,Assumed CAGO,,1008,4935,10133,,,,,,,,,,,,,,,,,,,
,,,2005,172211676 2003,SK,SK,A,,Assumed CAGO,,910,5202,10734,,,,,,,,,,,,,,,,,,,
,,,2005,172211677 2003,SK,SK,A,,Assumed CAGO,,924,5039,10753,,,,,,,,,,,,,,,,,,,
,,,2005,172211679 2003,AB,SK,A,,Assumed CAGO,,1022,5148,10528,,,,,,,,,,,,,,,,,,,
,,,2005,172211681 2003,SK,SK,A,,Assumed CAGO,,906,,,,,,,,,,,,,,,,,,,,,
,,,2005,172211682 2003,SK,SK,A,,Assumed CAGO,,1017,5312,10546,,,,,,,,,,,,,,,,,,,
,,,2005,172211683 2003,SK,SK,A,,Assumed CAGO,,1012,5022,10829,,,,,,,,,,,,,,,,,,,
,,,2005,172211685 2003,SK,SK,A,,Assumed CAGO,,1022,5029,10402,,,,,,,,,,,,,,,,,,,
,,,2005,172211686 2003,SK,SK,A,,Assumed CAGO,,1124,5312,10429,,,,,,,,,,,,,,,,,,,
,,,2005,172211687 2003,SK,SK,A,,Assumed CAGO,,1022,5029,10402,,,,,,,,,,,,,,,,,,,
,,,2005,172211688 2003,SK,SK,A,,Assumed CAGO,,1124,5312,10429,,,,,,,,,,,,,,,,,,,
,,,2005,172211689 2003,SK,SK,A,,Assumed CAGO,,1022,5029,10402,,,,,,,,,,,,,,,,,,,
,,,2005,172211690 2003,SK,SK,A,,Assumed CAGO,,921,5331,10333,,,,,,,,,,,,,,,,,,,
,,,2005,172211691 2003,SK,SK,A,,Assumed CAGO,,902,5310,10910,,,,,,,,,,,,,,,,,,,
,,,2005,172211692 2003,SK,SK,A,,Assumed CAGO,,1124,5312,10429,,,,,,,,,,,,,,,,,,,
,,,2005,172211693 2003,SK,SK,A,,Assumed CAGO,,906,,,,,,,,,,,,,,,,,,,,,
,,,2005,172211694 2003,SK,SK,A,,Assumed CAGO,,1102,,,,,,,,,,,,,,,,,,,,,
,,,2005,172211696 2003,SK,SK,A,,Assumed CAGO,,1124,5312,10429,,,,,,,,,,,,,,,,,,,
,,,2005,172211697 2003,AB,AB,A,,Assumed CAGO,,1025,5350,11517,,,,,,,,,,,,,,,,,,,
,,,2005,172211698 2003,SK,SK,A,,Assumed CAGO,,921,5331,10333,,,,,,,,,,,,,,,,,,,
,,,2005,172211700 2003,SK,SK,A,,Assumed CAGO,,1020,,,,,,,,,,,,,,,,,,,,,
,,,2005,172211702 2003,SK,SK,A,,Assumed CAGO,,920,5216,10950,,,,,,,,,,,,,,,,,,,
,,,2005,172211703 2003,SK,SK,A,,Assumed CAGO,,1017,5312,10546,,,,,,,,,,,,,,,,,,,
,,,2005,172211707 2003,SK,SK,A,,Assumed CAGO,,1119,,,,,,,,,,,,,,,,,,,,,
,,,2005,172211709 2003,SK,SK,A,,Assumed CAGO,,1017,5312,10546,,,,,,,,,,,,,,,,,,,
,,,2005,172211712 2003,,SK,A,,Assumed CAGO,,1105,5024,10434,,,,,,,,,,,,,,,,,,,
,,,2005,172211713 2003,SK,SK,A,,Assumed CAGO,,1202,5046,10340,,,,,,,,,,,,,,,,,,,
,,,2005,172211715 2003,SK,SK,A,,Assumed CAGO,,1202,5046,10339,,,,,,,,,,,,,,,,,,,
,,,2005,172211716 2003,SK,SK,A,,Assumed CAGO,,1026,4936,10345,,,,,,,,,,,,,,,,,,,
,,,2005,172211717 2003,SK,SK,A,,Assumed CAGO,,1015,4939,10431,,,,,,,,,,,,,,,,,,,
,,,2005,172211718 2003,ON,SK,A,,Assumed CAGO,,1015,5122,10506,,,,,,,,,,,,,,,,,,,
,,,2005,172211721 2003,SK,SK,A,,Assumed CAGO,,902,5310,10910,,,,,,,,,,,,,,,,,,,
,,,2005,172211722 2003,SK,SK,A,,Assumed CAGO,,1130,5149,10622,,,,,,,,,,,,,,,,,,,
,,,2005,172211723 2003,SK,SK,A,,Assumed CAGO,,920,5331,10333,,,,,,,,,,,,,,,,,,,
,,,2005,172211724 2003,SK,SK,A,,Assumed CAGO,,1201,5149,10624,,,,,,,,,,,,,,,,,,,
,,,2005,172211725 2003,SK,SK,A,,Assumed CAGO,,1102,,,,,,,,,,,,,,,,,,,,,
,,,2005,172211726 2003,SK,SK,A,,Assumed CAGO,,1028,5334,10429,,,,,,,,,,,,,,,,,,,
,,,2005,172211727 2003,SK,SK,A,,Assumed CAGO,,1202,5046,10339,,,,,,,,,,,,,,,,,,,
,,,2005,172211728 2003,SK,SK,A,,Assumed CAGO,,1017,5312,10546,,,,,,,,,,,,,,,,,,,
,,,2005,172211730 2003,BC,SK,A,,Assumed CAGO,,1017,5140,10550,,,,,,,,,,,,,,,,,,,
,,,2005,172211732 2003,SK,SK,A,,Assumed CAGO,,920,5216,10950,,,,,,,,,,,,,,,,,,,
,,,2005,172211734 2003,SK,SK,A,,Assumed CAGO,,920,5216,10950,,,,,,,,,,,,,,,,,,,
,,,2005,172211735 2003,SK,SK,A,,Assumed CAGO,,920,5328,10350,,,,,,,,,,,,,,,,,,,
,,,2005,172211736 2003,AB,AB,A,,Assumed CAGO,,916,4935,11231,,,,,,,,,,,,,,,,,,,
,,,2005,172211737 2003,SK,SK,A,,Assumed CAGO,,920,5328,10350,,,,,,,,,,,,,,,,,,,
,,,2005,172211738 2003,SK,SK,A,,Assumed CAGO,,1014,5102,10207,,,,,,,,,,,,,,,,,,,
,,,2005,172211740 2003,SK,SK,A,,Assumed CAGO,,919,5009,10451,,,,,,,,,,,,,,,,,,,
,,,2005,172211742 2003,SK,SK,A,,Assumed CAGO,,1202,5046,10339,,,,,,,,,,,,,,,,,,,
,,,2005,172211744 2003,SK,SK,A,,Assumed CAGO,,1202,5046,10339,,,,,,,,,,,,,,,,,,,
,,,2005,172211746 2003,SK,SK,A,,Assumed CAGO,,1022,5338,10754,,,,,,,,,,,,,,,,,,,
,,,2005,172211747 2003,SK,SK,A,,Assumed CAGO,,1006,5050,10352,,,,,,,,,,,,,,,,,,,
,,,2005,172211748 2003,SK,SK,A,,Assumed CAGO,,1022,5338,10754,,,,,,,,,,,,,,,,,,,
,,,2005,172211749 2003,SK,SK,A,,Assumed CAGO,,1105,5028,10437,,,,,,,,,,,,,,,,,,,
,,,2005,172211750 2003,SK,SK,A,,Assumed CAGO,,1022,5338,10754,,,,,,,,,,,,,,,,,,,
,,,2005,172211751 2003,SK,SK,A,,Assumed CAGO,,924,5039,10753,,,,,,,,,,,,,,,,,,,
,,,2005,172211752 2003,SK,SK,A,,Assumed CAGO,,1105,5020,10235,,,,,,,,,,,,,,,,,,,
,,,2005,172211753 2003,SK,SK,A,,Assumed CAGO,,924,5039,10753,,,,,,,,,,,,,,,,,,,
,,,2005,172211754 2003,SK,SK,A,,Assumed CAGO,,1021,5226,10842,,,,,,,,,,,,,,,,,,,
,,,2005,172211758 2003,SK,SK,A,,Assumed CAGO,,1124,5312,10429,,,,,,,,,,,,,,,,,,,
,,,2005,172211759 2003,SK,SK,A,,Assumed CAGO,,1022,5029,10402,,,,,,,,,,,,,,,,,,,
,,,2005,172211761 2003,SK,SK,A,,Assumed CAGO,,920,5328,10350,,,,,,,,,,,,,,,,,,,
,,,2005,172211763 2003,SK,SK,A,,Assumed CAGO,,917,5228,10836,,,,,,,,,,,,,,,,,,,
,,,2005,172211765 2003,SK,SK,A,,Assumed CAGO,,919,5317,10313,,,,,,,,,,,,,,,,,,,
,,,2005,172211766 2003,SK,SK,A,,Assumed CAGO,,1018,4901,10308,,,,,,,,,,,,,,,,,,,
,,,2005,172211767 2003,SK,SK,A,,Assumed CAGO,,1105,5312,10551,,,,,,,,,,,,,,,,,,,
,,,2005,172211768 2003,SK,SK,A,,Assumed CAGO,,919,5317,10313,,,,,,,,,,,,,,,,,,,
,,,2005,172211770 2003,SK,SK,A,,Assumed CAGO,,919,5317,10313,,,,,,,,,,,,,,,,,,,
,,,2005,172211772 2003,SK,SK,A,,Assumed CAGO,,921,5331,10333,,,,,,,,,,,,,,,,,,,
,,,2005,172211774 2003,SK,SK,A,,Assumed CAGO,,916,5101,10406,,,,,,,,,,,,,,,,,,,
,,,2005,172211776 2003,SK,SK,A,,Assumed CAGO,,919,5317,10313,,,,,,,,,,,,,,,,,,,
,,,2005,172211778 2003,SK,SK,A,,Assumed CAGO,,919,5317,10313,,,,,,,,,,,,,,,,,,,
,,,2005,172211780 2003,SK,SK,A,,Assumed CAGO,,919,5317,10313,,,,,,,,,,,,,,,,,,,
,,,2005,172212362 2003,SK,SK,A,,Assumed CAGO,,910,5202,10734,,,,,,,,,,,,,,,,,,,
,,,2005,172212376 2003,BC,SK,A,,Assumed CAGO,,1025,5142,10411,,,,,,,,,,,,,,,,,,,
,,,2005,172212380 2003,SK,SK,A,,Assumed CAGO,,930,5303,10533,,,,,,,,,,,,,,,,,,,
,,,2003,172212601 2002,BC,BC,A,,Assumed CAGO,,111,4826,12343,,,,,,,,,,,,,,,,,,,
,,,2006,172220061 2005,AB,AB,A,,Assumed CAGO,,923,5231,11118,,,,,,,,,,,,,,,,,,,
,,,2006,172220062 2005,AB,AB,A,,Assumed CAGO,,912,5034,11253,,,,,,,,,,,,,,,,,,,
,,,2006,172220064 2005,AB,AB,A,,Assumed CAGO,,912,5034,11253,,,,,,,,,,,,,,,,,,,
,,,2006,172220065 2005,AB,AB,A,,Assumed CAGO,,1028,5057,11405,,,,,,,,,,,,,,,,,,,
,,,2006,172220067 2005,AB,AB,A,,Assumed CAGO,,904,5427,11014,,,,,,,,,,,,,,,,,,,
,,,2006,172220068 2005,AB,AB,A,,Assumed CAGO,,1028,5051,11405,,,,,,,,,,,,,,,,,,,
,,,2006,172220070 2005,AB,AB,A,,Assumed CAGO,,1027,5205,11226,,,,,,,,,,,,,,,,,,,
,,,2006,172220071 2005,AB,AB,A,,Assumed CAGO,,1007,5230,11251,,,,,,,,,,,,,,,,,,,
,,,2006,172220072 2005,AB,AB,A,,Assumed CAGO,,909,5132,11225,,,,,,,,,,,,,,,,,,,
,,,2006,172220074 2005,BC,AB,A,,Assumed CAGO,,917,5520,11924,,,,,,,,,,,,,,,,,,,
,,,2006,172220078 2005,AB,AB,A,,Assumed CAGO,,915,5222,11421,,,,,,,,,,,,,,,,,,,
,,,2006,172220081 2005,AB,AB,A,,Assumed CAGO,,912,5034,11253,,,,,,,,,,,,,,,,,,,
,,,2006,172220082 2005,MB,MB,A,,Assumed CAGO,,921,5015,9709,,,,,,,,,,,,,,,,,,,
,,,2006,172220084 2005,MB,SK,A,,Assumed CAGO,,915,5024,10546,,,,,,,,,,,,,,,,,,,
,,,2006,172220085 2005,MB,MB,A,,Assumed CAGO,,925,5059,9656,,,,,,,,,,,,,,,,,,,
,,,2006,172220086 2005,MB,MB,A,,Assumed CAGO,,911,5007,9816,,,,,,,,,,,,,,,,,,,
,,,2006,172220088 2005,MB,MB,A,,Assumed CAGO,,917,4933,9713,,,,,,,,,,,,,,,,,,,
,,,2006,172220092 2005,MB,MB,A,,Assumed CAGO,,,4933,9713,,,,,,,,,,,,,,,,,,,
,,,2006,172220093 2005,MB,MB,A,,Assumed CAGO,,1028,4952,9718,,,,,,,,,,,,,,,,,,,
,,,2006,172220095 2005,MB,MB,A,,Assumed CAGO,,1028,4952,9718,,,,,,,,,,,,,,,,,,,
,,,2006,172220096 2005,MB,MB,A,,Assumed CAGO,,1010,5012,9817,,,,,,,,,,,,,,,,,,,
,,,2006,172220097 2005,MB,MB,A,,Assumed CAGO,,1027,5037,10040,,,,,,,,,,,,,,,,,,,
,,,2006,172220099 2005,MB,MB,A,,Assumed CAGO,,1026,5058,10059,,,,,,,,,,,,,,,,,,,
,,,2006,172220100 2005,AB,AB,A,,Assumed CAGO,,929,5415,11012,,,,,,,,,,,,,,,,,,,
,,,2006,172220101 2005,MB,MB,A,,Assumed CAGO,,1009,4953,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220102 2005,AB,AB,A,,Assumed CAGO,,912,5824,11552,,,,,,,,,,,,,,,,,,,
,,,2006,172220105 2005,AB,AB,A,,Assumed CAGO,,908,5052,11258,,,,,,,,,,,,,,,,,,,
,,,2006,172220108 2005,AB,AB,A,,Assumed CAGO,,908,5052,11258,,,,,,,,,,,,,,,,,,,
,,,2006,172220110 2005,AB,AB,A,,Assumed CAGO,,1010,5325,11051,,,,,,,,,,,,,,,,,,,
,,,2006,172220112 2005,AB,AB,A,,Assumed CAGO,,1009,5315,11100,,,,,,,,,,,,,,,,,,,
,,,2006,172220113 2005,AB,AB,A,,Assumed CAGO,,908,5052,11258,,,,,,,,,,,,,,,,,,,
,,,2006,172220114 2005,AB,AB,A,,Assumed CAGO,,922,5140,11349,,,,,,,,,,,,,,,,,,,
,,,2006,172220115 2005,AB,AB,A,,Assumed CAGO,,908,4912,11318,,,,,,,,,,,,,,,,,,,
,,,2006,172220117 2005,AB,AB,A,,Assumed CAGO,,1021,5518,11655,,,,,,,,,,,,,,,,,,,
,,,2006,172220120 2005,AB,AB,A,,Assumed CAGO,,908,5052,11258,,,,,,,,,,,,,,,,,,,
,,,2006,172220124 2005,MB,MB,A,,Assumed CAGO,,1010,5003,9729,,,,,,,,,,,,,,,,,,,
,,,2006,172220125 2005,MB,MB,A,,Assumed CAGO,,904,5122,9833,,,,,,,,,,,,,,,,,,,
,,,2006,172220126 2005,MB,MB,A,,Assumed CAGO,,921,5048,9705,,,,,,,,,,,,,,,,,,,
,,,2006,172220127 2005,MB,MB,A,,Assumed CAGO,,901,5122,9832,,,,,,,,,,,,,,,,,,,
,,,2006,172220128 2005,MB,MB,A,,Assumed CAGO,,923,4928,9910,,,,,,,,,,,,,,,,,,,
,,,2006,172220130 2005,MB,MB,A,,Assumed CAGO,,923,4933,9906,,,,,,,,,,,,,,,,,,,
,,,2006,172220132 2005,MB,MB,A,,Assumed CAGO,,914,5349,10119,,,,,,,,,,,,,,,,,,,
,,,2006,172220133 2005,MB,MB,A,,Assumed CAGO,,925,4935,9641,,,,,,,,,,,,,,,,,,,
,,,2006,172220135 2005,MB,MB,A,,Assumed CAGO,,909,4949,9550,,,,,,,,,,,,,,,,,,,
,,,2006,172220136 2005,MB,MB,A,,Assumed CAGO,,921,5048,9705,,,,,,,,,,,,,,,,,,,
,,,2006,172220137 2005,MB,MB,A,,Assumed CAGO,,915,4952,9547,,,,,,,,,,,,,,,,,,,
,,,2006,172220139 2005,MB,MB,A,,Assumed CAGO,,1010,5003,9729,,,,,,,,,,,,,,,,,,,
,,,2006,172220140 2005,MB,MB,A,,Assumed CAGO,,914,5349,10119,,,,,,,,,,,,,,,,,,,
,,,2006,172220142 2005,MB,MB,A,,Assumed CAGO,,1017,5349,10127,,,,,,,,,,,,,,,,,,,
,,,2006,172220143 2005,MB,MB,A,,Assumed CAGO,,1013,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220144 2005,MB,MB,A,,Assumed CAGO,,1012,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220145 2005,MB,MB,A,,Assumed CAGO,,1014,5058,9719,,,,,,,,,,,,,,,,,,,
,,,2006,172220146 2005,MB,MB,A,,Assumed CAGO,,1013,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220147 2005,MB,MB,A,,Assumed CAGO,,1012,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220148 2005,MB,MB,A,,Assumed CAGO,,916,4949,9916,,,,,,,,,,,,,,,,,,,
,,,2006,172220150 2005,MB,MB,A,,Assumed CAGO,,1008,4951,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220153 2005,MB,MB,A,,Assumed CAGO,,1012,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220154 2005,MB,MB,A,,Assumed CAGO,,,5027,9655,,,,,,,,,,,,,,,,,,,
,,,2006,172220155 2005,MB,MB,A,,Assumed CAGO,,1013,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220156 2005,MB,MB,A,,Assumed CAGO,,1011,4940,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220157 2005,MB,MB,A,,Assumed CAGO,,1010,4940,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220159 2005,MB,MB,A,,Assumed CAGO,,1012,4940,9704,,,,,,,,,,,,,,,,,,,
,,,2006,172220160 2005,MB,MB,A,,Assumed CAGO,,1011,4940,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220163 2005,MB,MB,A,,Assumed CAGO,,923,5012,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220165 2005,MB,MB,A,,Assumed CAGO,,923,5012,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220169 2005,MB,MB,A,,Assumed CAGO,,1017,5349,10127,,,,,,,,,,,,,,,,,,,
,,,2006,172220172 2005,MB,MB,A,,Assumed CAGO,,916,4956,9933,,,,,,,,,,,,,,,,,,,
,,,2006,172220173 2005,MB,MB,A,,Assumed CAGO,,1013,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220174 2005,MB,MB,A,,Assumed CAGO,,923,5022,10012,,,,,,,,,,,,,,,,,,,
,,,2006,172220175 2005,MB,MB,A,,Assumed CAGO,,1017,5349,10127,,,,,,,,,,,,,,,,,,,
,,,2006,172220177 2005,MB,MB,A,,Assumed CAGO,,913,5049,9813,,,,,,,,,,,,,,,,,,,
,,,2006,172220178 2005,MB,MB,A,,Assumed CAGO,,919,5006,9829,,,,,,,,,,,,,,,,,,,
,,,2006,172220181 2005,MB,MB,A,,Assumed CAGO,,914,5349,10119,,,,,,,,,,,,,,,,,,,
,,,2006,172220182 2005,MB,MB,A,,Assumed CAGO,,,,,,,,,,,,,,,,,,,,,,,
,,,2006,172220183 2005,MB,MB,A,,Assumed CAGO,,914,5349,10119,,,,,,,,,,,,,,,,,,,
,,,2006,172220184 2005,MB,MB,A,,Assumed CAGO,,923,4955,9736,,,,,,,,,,,,,,,,,,,
,,,2006,172220185 2005,MB,MB,A,,Assumed CAGO,,930,5012,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220186 2005,MB,MB,A,,Assumed CAGO,,922,4955,9736,,,,,,,,,,,,,,,,,,,
,,,2006,172220188 2005,MB,MB,A,,Assumed CAGO,,917,5109,9901,,,,,,,,,,,,,,,,,,,
,,,2006,172220189 2005,MB,MB,A,,Assumed CAGO,,930,5012,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220190 2005,MB,MB,A,,Assumed CAGO,,,,,,,,,,,,,,,,,,,,,,,
,,,2006,172220191 2005,MB,MB,A,,Assumed CAGO,,1001,5003,9729,,,,,,,,,,,,,,,,,,,
,,,2006,172220192 2005,MB,MB,A,,Assumed CAGO,,,,,,,,,,,,,,,,,,,,,,,
,,,2006,172220193 2005,MB,MB,A,,Assumed CAGO,,923,5007,10003,,,,,,,,,,,,,,,,,,,
,,,2006,172220194 2005,MB,MB,A,,Assumed CAGO,,928,5051,9811,,,,,,,,,,,,,,,,,,,
,,,2006,172220195 2005,MB,MB,A,,Assumed CAGO,,,5007,10003,,,,,,,,,,,,,,,,,,,
,,,2006,172220197 2005,MB,MB,A,,Assumed CAGO,,917,5109,9901,,,,,,,,,,,,,,,,,,,
,,,2006,172220200 2005,MB,MB,A,,Assumed CAGO,,911,5047,9721,,,,,,,,,,,,,,,,,,,
,,,2006,172220222 2005,ON,SK,A,,Assumed CAGO,,921,5152,10325,,,,,,,,,,,,,,,,,,,
,,,2006,172220228 2005,SK,SK,A,,Assumed CAGO,,909,5303,10533,,,,,,,,,,,,,,,,,,,
,,,2006,172220229 2005,SK,SK,A,,Assumed CAGO,,915,5314,10402,,,,,,,,,,,,,,,,,,,
,,,2006,172220230 2005,SK,SK,A,,Assumed CAGO,,909,5303,10820,,,,,,,,,,,,,,,,,,,
,,,2006,172220231 2005,SK,SK,A,,Assumed CAGO,,901,5032,10146,,,,,,,,,,,,,,,,,,,
,,,2006,172220233 2005,SK,SK,A,,Assumed CAGO,,901,5032,10146,,,,,,,,,,,,,,,,,,,
,,,2006,172220234 2005,SK,SK,A,,Assumed CAGO,,909,5303,10820,,,,,,,,,,,,,,,,,,,
,,,2006,172220235 2005,SK,SK,A,,Assumed CAGO,,901,5032,10146,,,,,,,,,,,,,,,,,,,
,,,2006,172220237 2005,SK,SK,A,,Assumed CAGO,,901,5032,10146,,,,,,,,,,,,,,,,,,,
,,,2006,172220239 2005,SK,SK,A,,Assumed CAGO,,901,5032,10146,,,,,,,,,,,,,,,,,,,
,,,2006,172220241 2005,MB,MB,A,,Assumed CAGO,,911,5050,9734,,,,,,,,,,,,,,,,,,,
,,,2006,172220244 2005,MB,MB,A,,Assumed CAGO,,924,4958,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220245 2005,MB,MB,A,,Assumed CAGO,,921,5048,9705,,,,,,,,,,,,,,,,,,,
,,,2006,172220246 2005,MB,MB,A,,Assumed CAGO,,1022,4910,9927,,,,,,,,,,,,,,,,,,,
,,,2006,172220248 2005,MB,MB,A,,Assumed CAGO,,1013,4950,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172220250 2005,MB,MB,A,,Assumed CAGO,,1007,4942,9814,,,,,,,,,,,,,,,,,,,
,,,2006,172220251 2005,MB,MB,A,,Assumed CAGO,,923,4933,9906,,,,,,,,,,,,,,,,,,,
,,,2006,172220253 2005,MB,MB,A,,Assumed CAGO,,923,5008,9706,,,,,,,,,,,,,,,,,,,
,,,2006,172220255 2005,MB,MB,A,,Assumed CAGO,,924,4958,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220256 2005,MB,MB,A,,Assumed CAGO,,1009,4951,9708,,,,,,,,,,,,,,,,,,,
,,,2006,172220258 2005,MB,MB,A,,Assumed CAGO,,922,5052,9858,,,,,,,,,,,,,,,,,,,
,,,2006,172220259 2005,MB,MB,A,,Assumed CAGO,,923,5022,10012,,,,,,,,,,,,,,,,,,,
,,,2006,172220260 2005,MB,MB,A,,Assumed CAGO,,923,5143,9833,,,,,,,,,,,,,,,,,,,
,,,2006,172220262 2005,MB,MB,A,,Assumed CAGO,,1009,4942,9814,,,,,,,,,,,,,,,,,,,
,,,2006,172220264 2005,MB,MB,A,,Assumed CAGO,,1009,4942,9814,,,,,,,,,,,,,,,,,,,
,,,2006,172220265 2005,MB,MB,A,,Assumed CAGO,,1012,4950,9710,,,,,,,,,,,,,,,,,,,
